1921627098,949613716,257056323,1915921979,
1668363411,434701473,1584002348,74133621,
1771935325,1222413064,1609780459,775515335,
1495259209,1850869401,1899630362,520036798,
165851886,219128141,1161308102,1052842208,
1674906685,1338064312,663241844,662272007,
1936974060,1110717799,2010622589,304978810,
824292393,2060517782,1051111168,844472455,
228509164,1798839503,847019487,1953903753,
14530030,1399549174,1808425754,538351903,
566492308,308284219,1355251086,158317739,
1379798146,1628265625,690645907,379161111,
1792244284,1381233804,2080201937,163628149,
36557796,695839670,986818356,645526002,
1538255603,908869364,2057286770,280795915,
827893883,925136221,1867043048,1399189610,
1014093253,671648967,1506996550,1829434854,
2137011181,1047841043,180537048,803394615,
750301505,1675792836,144960382,1629675326,
1887689736,1069335881,1291846151,1232643178,
252929270,131929016,2014222193,1636208778,
1353673049,1088093947,1129747640,230147405,
773269826,23529063,971687468,1755077572,
1497320978,1992719817,1985888330,1785935532,
194696271,1745335768,289736590,559111754,
567259857,482245636,586596361,100455393,
646472173,826583232,1243631942,416718489,
877294821,667899701,763141024,116676339,
853979252,1635425083,142353972,1753695958,
1113159341,1328470776,1716479367,1278375844,
2066574751,325390167,1167574449,473573923,
639814482,1893418270,2047982146,348680891,
1563928157,965637075,1567211821,1258358575,
849605071,1329034097,1742474481,1155135797,
951261442,1030958582,1224028753,815758523,
1879385002,1510014969,1213823131,720407523,
472916039,588434843,494423956,1561147364,
952794586,1283721580,503440359,223601085,
1195953466,584285950,568454352,1771119724,
1241102496,1007168592,664371607,1513642401,
1309288441,1768413433,1872242838,319230240,
373229752,937825374,1262725055,1381734966,
1916987415,162167819,505392533,1471522696,
271138064,1820569897,23190583,5984804,
528066207,1334553777,1523145905,1705380039,
951582730,1187258546,569671423,286175525,
1872514139,1869618388,311506047,314844045,
1928688577,1742237007,581552364,834528407,
141956360,128249989,1297137910,900575658,
1977033713,1969040068,270805225,108816532,
327982285,133468241,1495178120,1196625210,
1945307082,1315700354,1505664083,378379442,
605970061,1854097760,352202138,1563807877,
1530121874,1693288618,2115344576,780234423,
229044792,445070664,609847060,1125644899,
1066848801,591761826,2066300568,1515716306,
1556715293,2090540399,1658232706,1735736780,
978592373,2110286015,608020784,1439889217,
1647103293,530484151,1663931155,1761989488,
269176336,820457140,1248630504,1616578965,
378535762,1425432032,468595421,1198118496,
1207781610,943993029,2140831583,1223113096,
1380714367,220150826,1961876852,228916482,
1249976217,613101361,1275510060,1658851911,
477953613,68306050,2125837626,1158829896,
2022380190,528146694,902393831,1472366487,
1611588241,1559656116,1842904253,1722947151,
1816984742,735138967,1859729620,1174374599,
1398069297,2094422032,1155932033,379221550,
1397384897,716330842,1756306621,1701879078,
311689836,1437295970,1747663579,1990992205,
1434706457,997507243,1080796244,1649258881,
408478793,1057440713,926140795,1437032155,
262191051,1701154648,899447368,693561035,
1122865474,215018081,431864698,1803808662,
172817743,722718649,903249782,1645696654,
1326503162,72309648,1433833806,385357684,
1362518885,2020345262,1557856411,385770354,
508995768,3313627,1729086789,1940031685,
2058078381,117245479,1511912845,3205719,
1276547035,1315909890,1073364905,708510784,
1514613395,1538525041,95898502,1696342665,
477700432,1597879481,1172172491,991572137,
1361499402,1738087508,1616257580,1612812875,
328267072,2059804618,1987278748,2147146003,
484667533,601035234,1523784867,684034421,
1802066642,420849488,1674294331,418284742,
1988358717,1161075542,599944782,485116745,
1133522282,1228460815,54243401,1108899885,
280947147,311164457,1123074956,1145997984,
1001031510,720105278,370490213,156879032,
1838666967,1704907726,22852792,173950722,
1730666434,1104456347,1992480163,730276767,
2110668387,493492138,1958427555,1715315749,
1185226044,1695489261,1544512661,720201341,
1788623924,282574120,355946256,1641671059,
81378258,1169876002,1118693864,1512631632,
1357626641,1431321942,1908738902,1691057927,
1236765960,1530114106,33765071,1344371661,
557591127,1765892934,1523499307,611002586,
655387905,593567753,1955658225,871002989,
1395419301,424276694,150841245,1464906066,
76248066,1725207692,1887247942,1155743395,
2013843333,1303729247,224544434,1475123148,
1038945916,503366787,750728830,461323525,
134155457,2105106391,2109651248,434653027,
1250632853,1215555130,907898048,1870847184,
375505490,1349293895,1906908591,835337550,
1603661239,1195560248,771969325,1221670702,
1398285837,629444410,518549177,1110923914,
928236221,1800959645,699919804,2090521218,
1594495101,987983303,881537256,2012847792,
1949783546,1686868922,996212859,107381715,
1067683608,1878971585,1006487271,1709106116,
354138878,1316007039,12850649,1271822776,
1481771921,646213083,60470733,944487198,
1916124599,1976079637,1780340972,2113546644,
187158958,1605016379,771158281,1583279963,
672775513,1304786984,445088861,1818030451,
1648277970,475114999,2028554671,1183201954,
1415090252,1975825834,252664940,941197303,
2112881577,777857221,331345608,1453567707,
1647516670,1235122278,1187463324,764995736,
143051046,1951969396,180872201,1006369163,
834535867,1002664045,1348897805,1585301621,
222141861,866470580,373674889,948918979,
477465227,769129305,2109617545,5704135,
1464821634,248713653,1549456719,298396195,
1553669210,1160818576,624005278,789625486,
736262640,629485005,1505489808,1567249123,
289861504,1044363195,2102671854,1876829074,
2059253359,39788576,1765328741,2038538847,
1925205788,1536875846,285425617,2869923,
278287463,1146921693,117558271,1448218795,
1050440434,1348174770,436869964,874958199,
1741011703,1549111472,1650151594,1974305174,
2079025011,122458904,79264564,1021883743,
2137679949,21993653,297371516,1417722439,
2109066236,1951436412,151625244,1320145062,
506023947,331071866,80016035,835841575,
1756768506,575880617,1502162861,282585615,
1678097410,827660061,1309305588,1618180825,
621205469,1209625310,1058023866,742916577,
383956264,632162535,1200205783,1125132262,
1506666447,1249845546,1964232216,691115186,
445356670,522927853,605622498,93814931,
76236136,158858466,1241641801,914143749,
1765366071,151154675,452719452,1599306724,
1370602608,200954120,777615839,1674995220,
1664948088,1005143651,409036891,1644424302,
324037566,1305840284,1831773131,1337139851,
784723556,553107215,670299624,1445245006,
579625837,1899165779,1377807572,1477608714,
1690787918,1554596307,1537633297,464877591,
1538500177,1239894911,1735572209,1105152509,
801147693,144964559,1288831830,561586750,
1082787046,561757501,48433656,1617539376,
2133873350,822337931,600344208,610229656,
1707029466,1261641770,1659795,330623826,
428162150,227866852,630678812,1556867790,
1895558694,1224648224,1481025514,119828717,
636875771,1249423172,476376938,1429988171,
1204564734,1001272228,1915998163,1612994081,
402099265,1330616422,2029856646,286741612,
1644164930,413184613,1804060548,1183241039,
820860779,629493367,844077556,560156510,
1118217466,2102396700,389047402,61225600,
863739844,505553003,159183310,331799345,
1263730590,645615217,632096738,154767783,
1796741361,1013627704,874682404,505194285,
734695164,1417732832,723947375,1478686188,
301727458,1638699162,1263545718,2100253908,
578660954,1068477053,881039712,1539509803,
152276873,1520967529,1815661226,792448505,
1087709109,1011064762,1343394662,841184532,
37656326,1890940799,178483918,1277425827,
2085743640,678910279,425992587,1838657961,
812986380,271752159,1314570319,1894222485,
844222273,1336172189,1301634420,423394391,
269141577,812279519,937925053,1641172734,
1854234209,723998354,741722128,1140616505,
1637799161,818141612,235137743,1740922659,
989947986,1843174581,1337278924,1185090952,
1243190338,1060430970,1379087939,2112540743,
32768,2112540743,1379087939,1060430970,
32768,1185090952,1337278924,1843174581,
1243190338,1740922659,235137743,818141612,
989947986,1140616505,741722128,723998354,
1637799161,1641172734,937925053,812279519,
1854234209,423394391,1301634420,1336172189,
269141577,1894222485,1314570319,271752159,
844222273,1838657961,425992587,678910279,
812986380,1277425827,178483918,1890940799,
2085743640,841184532,1343394662,1011064762,
37656326,792448505,1815661226,1520967529,
1087709109,1539509803,881039712,1068477053,
152276873,2100253908,1263545718,1638699162,
578660954,1478686188,723947375,1417732832,
301727458,505194285,874682404,1013627704,
734695164,154767783,632096738,645615217,
1796741361,331799345,159183310,505553003,
1263730590,61225600,389047402,2102396700,
863739844,560156510,844077556,629493367,
1118217466,1183241039,1804060548,413184613,
820860779,286741612,2029856646,1330616422,
1644164930,1612994081,1915998163,1001272228,
402099265,1429988171,476376938,1249423172,
1204564734,119828717,1481025514,1224648224,
636875771,1556867790,630678812,227866852,
1895558694,330623826,1659795,1261641770,
428162150,610229656,600344208,822337931,
1707029466,1617539376,48433656,561757501,
2133873350,561586750,1288831830,144964559,
1082787046,1105152509,1735572209,1239894911,
801147693,464877591,1537633297,1554596307,
1538500177,1477608714,1377807572,1899165779,
1690787918,1445245006,670299624,553107215,
579625837,1337139851,1831773131,1305840284,
784723556,1644424302,409036891,1005143651,
324037566,1674995220,777615839,200954120,
1664948088,1599306724,452719452,151154675,
1370602608,914143749,1241641801,158858466,
1765366071,93814931,605622498,522927853,
76236136,691115186,1964232216,1249845546,
445356670,1125132262,1200205783,632162535,
1506666447,742916577,1058023866,1209625310,
383956264,1618180825,1309305588,827660061,
621205469,282585615,1502162861,575880617,
1678097410,835841575,80016035,331071866,
1756768506,1320145062,151625244,1951436412,
506023947,1417722439,297371516,21993653,
2109066236,1021883743,79264564,122458904,
2137679949,1974305174,1650151594,1549111472,
2079025011,874958199,436869964,1348174770,
1741011703,1448218795,117558271,1146921693,
1050440434,2869923,285425617,1536875846,
278287463,2038538847,1765328741,39788576,
1925205788,1876829074,2102671854,1044363195,
2059253359,1567249123,1505489808,629485005,
289861504,789625486,624005278,1160818576,
736262640,298396195,1549456719,248713653,
1553669210,5704135,2109617545,769129305,
1464821634,948918979,373674889,866470580,
477465227,1585301621,1348897805,1002664045,
222141861,1006369163,180872201,1951969396,
834535867,764995736,1187463324,1235122278,
143051046,1453567707,331345608,777857221,
1647516670,941197303,252664940,1975825834,
2112881577,1183201954,2028554671,475114999,
1415090252,1818030451,445088861,1304786984,
1648277970,1583279963,771158281,1605016379,
672775513,2113546644,1780340972,1976079637,
187158958,944487198,60470733,646213083,
1916124599,1271822776,12850649,1316007039,
1481771921,1709106116,1006487271,1878971585,
354138878,107381715,996212859,1686868922,
1067683608,2012847792,881537256,987983303,
1949783546,2090521218,699919804,1800959645,
1594495101,1110923914,518549177,629444410,
928236221,1221670702,771969325,1195560248,
1398285837,835337550,1906908591,1349293895,
1603661239,1870847184,907898048,1215555130,
375505490,434653027,2109651248,2105106391,
1250632853,461323525,750728830,503366787,
134155457,1475123148,224544434,1303729247,
1038945916,1155743395,1887247942,1725207692,
2013843333,1464906066,150841245,424276694,
76248066,871002989,1955658225,593567753,
1395419301,611002586,1523499307,1765892934,
655387905,1344371661,33765071,1530114106,
557591127,1691057927,1908738902,1431321942,
1236765960,1512631632,1118693864,1169876002,
1357626641,1641671059,355946256,282574120,
81378258,720201341,1544512661,1695489261,
1788623924,1715315749,1958427555,493492138,
1185226044,730276767,1992480163,1104456347,
2110668387,173950722,22852792,1704907726,
1730666434,156879032,370490213,720105278,
1838666967,1145997984,1123074956,311164457,
1001031510,1108899885,54243401,1228460815,
280947147,485116745,599944782,1161075542,
1133522282,418284742,1674294331,420849488,
1988358717,684034421,1523784867,601035234,
1802066642,2147146003,1987278748,2059804618,
484667533,1612812875,1616257580,1738087508,
328267072,991572137,1172172491,1597879481,
1361499402,1696342665,95898502,1538525041,
477700432,708510784,1073364905,1315909890,
1514613395,3205719,1511912845,117245479,
1276547035,1940031685,1729086789,3313627,
2058078381,385770354,1557856411,2020345262,
508995768,385357684,1433833806,72309648,
1362518885,1645696654,903249782,722718649,
1326503162,1803808662,431864698,215018081,
172817743,693561035,899447368,1701154648,
1122865474,1437032155,926140795,1057440713,
262191051,1649258881,1080796244,997507243,
408478793,1990992205,1747663579,1437295970,
1434706457,1701879078,1756306621,716330842,
311689836,379221550,1155932033,2094422032,
1397384897,1174374599,1859729620,735138967,
1398069297,1722947151,1842904253,1559656116,
1816984742,1472366487,902393831,528146694,
1611588241,1158829896,2125837626,68306050,
2022380190,1658851911,1275510060,613101361,
477953613,228916482,1961876852,220150826,
1249976217,1223113096,2140831583,943993029,
1380714367,1198118496,468595421,1425432032,
1207781610,1616578965,1248630504,820457140,
378535762,1761989488,1663931155,530484151,
269176336,1439889217,608020784,2110286015,
1647103293,1735736780,1658232706,2090540399,
978592373,1515716306,2066300568,591761826,
1556715293,1125644899,609847060,445070664,
1066848801,780234423,2115344576,1693288618,
229044792,1563807877,352202138,1854097760,
1530121874,378379442,1505664083,1315700354,
605970061,1196625210,1495178120,133468241,
1945307082,108816532,270805225,1969040068,
327982285,900575658,1297137910,128249989,
1977033713,834528407,581552364,1742237007,
141956360,314844045,311506047,1869618388,
1928688577,286175525,569671423,1187258546,
1872514139,1705380039,1523145905,1334553777,
951582730,5984804,23190583,1820569897,
528066207,1471522696,505392533,162167819,
271138064,1381734966,1262725055,937825374,
1916987415,319230240,1872242838,1768413433,
373229752,1513642401,664371607,1007168592,
1309288441,1771119724,568454352,584285950,
1241102496,223601085,503440359,1283721580,
1195953466,1561147364,494423956,588434843,
952794586,720407523,1213823131,1510014969,
472916039,815758523,1224028753,1030958582,
1879385002,1155135797,1742474481,1329034097,
951261442,1258358575,1567211821,965637075,
849605071,348680891,2047982146,1893418270,
1563928157,473573923,1167574449,325390167,
639814482,1278375844,1716479367,1328470776,
2066574751,1753695958,142353972,1635425083,
1113159341,116676339,763141024,667899701,
853979252,416718489,1243631942,826583232,
877294821,100455393,586596361,482245636,
646472173,559111754,289736590,1745335768,
567259857,1785935532,1985888330,1992719817,
194696271,1755077572,971687468,23529063,
1497320978,230147405,1129747640,1088093947,
773269826,1636208778,2014222193,131929016,
1353673049,1232643178,1291846151,1069335881,
252929270,1629675326,144960382,1675792836,
1887689736,803394615,180537048,1047841043,
750301505,1829434854,1506996550,671648967,
2137011181,1399189610,1867043048,925136221,
1014093253,280795915,2057286770,908869364,
827893883,645526002,986818356,695839670,
1538255603,163628149,2080201937,1381233804,
36557796,379161111,690645907,1628265625,
1792244284,158317739,1355251086,308284219,
1379798146,538351903,1808425754,1399549174,
566492308,1953903753,847019487,1798839503,
14530030,844472455,1051111168,2060517782,
228509164,304978810,2010622589,1110717799,
824292393,662272007,663241844,1338064312,
1936974060,1052842208,1161308102,219128141,
1674906685,520036798,1899630362,1850869401,
165851886,775515335,1609780459,1222413064,
1495259209,74133621,1584002348,434701473,
1771935325,1915921979,257056323,949613716,
1668363411,1601991820,483000163,1342644359,
1921627098,876500106,1672574814,869002309,
1471560905,525477868,805698857,1598886786,
1665658221,221082869,1708328030,443253786,
1980032781,2095912477,1945222182,488415131,
1202912605,405329267,1694177300,209214553,
29574619,1696117107,492216734,1533584854,
999688792,319810071,1728484208,369832675,
1179735656,1181927271,919731023,1821237621,
1241207368,1865950241,630858447,459902653,
694966700,1677251909,776584191,2005299612,
1922198201,342736375,307417487,1896999316,
839591040,316442654,1547844128,920200686,
1336950523,1569779560,801859244,295474957,
293881126,1959927556,807215459,1876029069,
2030498756,109526187,91019801,435491360,
1362440376,1088528299,1317456757,869618086,
1260750973,1856957109,1108836077,112790651,
478680713,1271774176,960795675,1083799132,
1391987716,1810743454,11167373,1660512607,
2103108137,489985854,971573761,1559996889,
1371669334,1074929655,99096581,1839683197,
1543329494,2038494213,1699788718,636501625,
385164898,171027633,905673829,663169492,
2140339328,2100397564,2044457727,2106320999,
1742797653,367429788,22550131,936612201,
1039720332,1719754900,1438417988,1899994333,
235150303,670795788,1214221774,1600585857,
914097328,323350782,1650232190,932884580,
1920912571,711152552,1297164179,846491979,
291147300,821797483,1022457734,1828546871,
1182972905,971173319,1825113753,350482264,
648593218,1897835347,1587237114,168797082,
1093071961,806087082,1870502188,178433737,
1981291345,1182236789,2146873093,521164585,
1330638276,912953978,1934812413,452269520,
1383853684,89280529,146937336,1020461522,
1777644782,1270204387,1897744058,692176346,
1051518090,1707519197,1458685242,958298510,
756105750,618000077,1289360674,1768760791,
26164677,1530926217,543258233,108641373,
1641940819,487837148,208874950,2123428807,
227683315,668483907,1540201120,333422694,
415206260,598168203,1596208196,907928408,
1494204761,1842933879,1102307098,701250570,
735494074,1331974783,1212425899,124028105,
2075806777,329465246,2000378497,4306665,
941653828,210196680,1549247920,1796239488,
2098580229,2070806149,1547713505,1188082152,
1896945393,716346231,1269462187,706501728,
1398714324,1302260830,1411807542,14339853,
1604313027,1711639293,2074962736,1430712635,
1340846354,838267675,382220600,1106814243,
660017901,7224870,817667543,290908138,
43716395,1935204141,961416627,799502303,
576681506,331619186,723263661,181966701,
1935040570,1234987536,937357706,1966926620,
206059115,81060582,1342396879,476718934,
1208818126,690156244,821845974,1351342835,
1190084038,968734253,1584592502,627103058,
224958826,1166664967,1734002762,538520711,
485600145,1693686359,839229628,1846708990,
1146601110,337464206,273433967,1043883519,
1532871443,194850041,52058806,920387143,
1577470940,1588860996,815647497,327810224,
236104903,2056468649,1894606782,505405055,
75244103,2078220089,1641780653,380385130,
1254441564,1656651790,2073625980,1705704206,
1152650470,1047722595,1856020017,118152248,
430821412,404708331,1500494393,1714334656,
1778905319,1545449127,96763266,513820856,
2118812954,1083714833,1007165928,1860715661,
